Date/Time,Electricity Demand for the Branch (kw),Solar System Output (kWh),DOW,15min_interval
2/12/2013 12:45,8,9.681,3,52
2/12/2013 13:00,8,9.455,3,53
2/12/2013 13:15,9.6,9.232,3,54
2/12/2013 13:30,8,8.937,3,55
2/12/2013 13:45,8,8.581,3,56
2/12/2013 14:00,8,8.181,3,57
2/12/2013 14:15,8,7.731,3,58
2/12/2013 14:30,8,7.253,3,59
2/12/2013 14:45,9.6,6.747,3,60
2/12/2013 15:00,8,6.258,3,61
2/12/2013 15:15,8,5.68,3,62
2/12/2013 15:30,8,5.038,3,63
2/12/2013 15:45,8,4.383,3,64
2/12/2013 16:00,9.6,3.67,3,65
2/12/2013 16:15,8,2.917,3,66
2/12/2013 16:30,8,2.163,3,67
2/12/2013 16:45,9.6,1.48,3,68
2/12/2013 17:00,8,0.782,3,69
2/12/2013 17:15,12.8,0.226,3,70
2/12/2013 17:30,14.4,0.044,3,71
2/12/2013 17:45,12.8,0.004,3,72
2/12/2013 18:00,12.8,0,3,73
2/12/2013 18:15,12.8,0,3,74
2/12/2013 18:30,12.8,0,3,75
2/12/2013 18:45,12.8,0,3,76
2/12/2013 19:00,9.6,0,3,77
2/12/2013 19:15,9.6,0,3,78
2/12/2013 19:30,8,0,3,79
2/12/2013 19:45,9.6,0,3,80
2/12/2013 20:00,9.6,0,3,81
2/12/2013 20:15,9.6,0,3,82
2/12/2013 20:30,8,0,3,83
2/12/2013 20:45,9.6,0,3,84
2/12/2013 21:00,9.6,0,3,85
2/12/2013 21:15,8,0,3,86
2/12/2013 21:30,9.6,0,3,87
2/12/2013 21:45,11.2,0,3,88
2/12/2013 22:00,12.8,0,3,89
2/12/2013 22:15,12.8,0,3,90
2/12/2013 22:30,11.2,0,3,91
2/12/2013 22:45,9.6,0,3,92
2/12/2013 23:00,9.6,0,3,93
2/12/2013 23:15,9.6,0,3,94
2/12/2013 23:30,9.6,0,3,95
2/12/2013 23:45,9.6,0,3,96
2/13/2013 0:00,8,0,4,1
2/13/2013 0:15,8,0,4,2
2/13/2013 0:30,8,0,4,3
2/13/2013 0:45,8,0,4,4
2/13/2013 1:00,8,0,4,5
2/13/2013 1:15,8,0,4,6
2/13/2013 1:30,8,0,4,7
2/13/2013 1:45,8,0,4,8
2/13/2013 2:00,8,0,4,9
2/13/2013 2:15,8,0,4,10
2/13/2013 2:30,8,0,4,11
2/13/2013 2:45,8,0,4,12
2/13/2013 3:00,8,0,4,13
2/13/2013 3:15,8,0,4,14
2/13/2013 3:30,8,0,4,15
2/13/2013 3:45,8,0,4,16
2/13/2013 4:00,8,0,4,17
2/13/2013 4:15,8,0,4,18
2/13/2013 4:30,8,0,4,19
2/13/2013 4:45,8,0,4,20
2/13/2013 5:00,8,0,4,21
2/13/2013 5:15,8,0,4,22
2/13/2013 5:30,8,0,4,23
2/13/2013 5:45,9.6,0,4,24
2/13/2013 6:00,9.6,0,4,25
2/13/2013 6:15,9.6,0.001,4,26
2/13/2013 6:30,9.6,0.037,4,27
2/13/2013 6:45,9.6,0.123,4,28
2/13/2013 7:00,11.2,0.648,4,29
2/13/2013 7:15,4.8,1.316,4,30
2/13/2013 7:30,4.8,1.976,4,31
2/13/2013 7:45,4.8,2.69,4,32
2/13/2013 8:00,6.4,3.379,4,33
2/13/2013 8:15,6.4,4.073,4,34
2/13/2013 8:30,8,4.735,4,35
2/13/2013 8:45,8,5.376,4,36
2/13/2013 9:00,8,5.993,4,37
2/13/2013 9:15,8,6.589,4,38
2/13/2013 9:30,8,7.121,4,39
2/13/2013 9:45,8,7.628,4,40
2/13/2013 10:00,8,8.102,4,41
2/13/2013 10:15,6.4,8.49,4,42
2/13/2013 10:30,8,8.869,4,43
2/13/2013 10:45,8,9.16,4,44
2/13/2013 11:00,8,9.359,4,45
2/13/2013 11:15,8,9.618,4,46
2/13/2013 11:30,8,9.783,4,47
2/13/2013 11:45,8,9.894,4,48
2/13/2013 12:00,8,9.955,4,49
2/13/2013 12:15,9.6,9.941,4,50
2/13/2013 12:30,8,9.881,4,51
2/13/2013 12:45,8,9.757,4,52
2/13/2013 13:00,9.6,9.541,4,53
2/13/2013 13:15,8,9.269,4,54
2/13/2013 13:30,8,8.978,4,55
2/13/2013 13:45,8,8.663,4,56
2/13/2013 14:00,8,8.269,4,57
2/13/2013 14:15,8,7.859,4,58
2/13/2013 14:30,8,7.384,4,59
2/13/2013 14:45,9.6,6.805,4,60
2/13/2013 15:00,8,6.261,4,61
2/13/2013 15:15,8,5.641,4,62
2/13/2013 15:30,8,4.977,4,63
2/13/2013 15:45,9.6,4.317,4,64
2/13/2013 16:00,8,3.594,4,65
2/13/2013 16:15,9.6,2.917,4,66
2/13/2013 16:30,8,2.224,4,67
2/13/2013 16:45,9.6,1.507,4,68
2/13/2013 17:00,8,0.806,4,69
2/13/2013 17:15,12.8,0.248,4,70
2/13/2013 17:30,14.4,0.044,4,71
2/13/2013 17:45,11.2,0.006,4,72
2/13/2013 18:00,14.4,0,4,73
2/13/2013 18:15,11.2,0,4,74
2/13/2013 18:30,12.8,0,4,75
2/13/2013 18:45,11.2,0,4,76
2/13/2013 19:00,9.6,0,4,77
2/13/2013 19:15,8,0,4,78
2/13/2013 19:30,9.6,0,4,79
2/13/2013 19:45,9.6,0,4,80
2/13/2013 20:00,9.6,0,4,81
2/13/2013 20:15,9.6,0,4,82
2/13/2013 20:30,9.6,0,4,83
2/13/2013 20:45,8,0,4,84
2/13/2013 21:00,9.6,0,4,85
2/13/2013 21:15,9.6,0,4,86
2/13/2013 21:30,9.6,0,4,87
2/13/2013 21:45,12.8,0,4,88
2/13/2013 22:00,11.2,0,4,89
2/13/2013 22:15,12.8,0,4,90
2/13/2013 22:30,9.6,0,4,91
2/13/2013 22:45,9.6,0,4,92
2/13/2013 23:00,9.6,0,4,93
2/13/2013 23:15,9.6,0,4,94
2/13/2013 23:30,9.6,0,4,95
2/13/2013 23:45,9.6,0,4,96
2/14/2013 0:00,8,0,5,1
2/14/2013 0:15,8,0,5,2
2/14/2013 0:30,6.4,0,5,3
2/14/2013 0:45,8,0,5,4
2/14/2013 1:00,8,0,5,5
2/14/2013 1:15,8,0,5,6
2/14/2013 1:30,8,0,5,7
2/14/2013 1:45,8,0,5,8
2/14/2013 2:00,8,0,5,9
2/14/2013 2:15,9.6,0,5,10
2/14/2013 2:30,8,0,5,11
2/14/2013 2:45,6.4,0,5,12
2/14/2013 3:00,8,0,5,13
2/14/2013 3:15,8,0,5,14
2/14/2013 3:30,8,0,5,15
2/14/2013 3:45,8,0,5,16
2/14/2013 4:00,8,0,5,17
2/14/2013 4:15,8,0,5,18
2/14/2013 4:30,8,0,5,19
2/14/2013 4:45,8,0,5,20
2/14/2013 5:00,8,0,5,21
2/14/2013 5:15,8,0,5,22
2/14/2013 5:30,9.6,0,5,23
2/14/2013 5:45,8,0,5,24
2/14/2013 6:00,9.6,0,5,25
2/14/2013 6:15,9.6,0.004,5,26
2/14/2013 6:30,9.6,0.043,5,27
2/14/2013 6:45,9.6,0.15,5,28
2/14/2013 7:00,9.6,0.673,5,29
2/14/2013 7:15,4.8,1.31,5,30
2/14/2013 7:30,4.8,1.968,5,31
2/14/2013 7:45,4.8,2.674,5,32
2/14/2013 8:00,6.4,3.367,5,33
2/14/2013 8:15,6.4,4.016,5,34
2/14/2013 8:30,6.4,4.681,5,35
2/14/2013 8:45,8,5.336,5,36
2/14/2013 9:00,8,5.961,5,37
2/14/2013 9:15,8,6.523,5,38
2/14/2013 9:30,8,7.026,5,39
2/14/2013 9:45,8,7.501,5,40
2/14/2013 10:00,8,7.976,5,41
2/14/2013 10:15,8,8.442,5,42
2/14/2013 10:30,8,8.836,5,43
2/14/2013 10:45,8,9.212,5,44
2/14/2013 11:00,8,9.489,5,45
2/14/2013 11:15,8,9.715,5,46
2/14/2013 11:30,8,9.901,5,47
2/14/2013 11:45,8,9.967,5,48
2/14/2013 12:00,9.6,10.01,5,49
2/14/2013 12:15,8,9.97,5,50
2/14/2013 12:30,8,9.868,5,51
2/14/2013 12:45,8,9.729,5,52
2/14/2013 13:00,8,9.507,5,53
2/14/2013 13:15,9.6,9.273,5,54
2/14/2013 13:30,8,8.984,5,55
2/14/2013 13:45,9.6,8.678,5,56
2/14/2013 14:00,8,8.275,5,57
2/14/2013 14:15,8,7.819,5,58
2/14/2013 14:30,8,7.318,5,59
2/14/2013 14:45,8,6.785,5,60
2/14/2013 15:00,9.6,6.221,5,61
2/14/2013 15:15,8,5.584,5,62
2/14/2013 15:30,9.6,4.959,5,63
2/14/2013 15:45,8,4.285,5,64
2/14/2013 16:00,9.6,3.066,5,65
2/14/2013 16:15,8,1.591,5,66
2/14/2013 16:30,9.6,1.256,5,67
2/14/2013 16:45,11.2,0.794,5,68
2/14/2013 17:00,12.8,0.219,5,69
2/14/2013 17:15,12.8,0.089,5,70
2/14/2013 17:30,12.8,0.029,5,71
2/14/2013 17:45,11.2,0.006,5,72
2/14/2013 18:00,12.8,0,5,73
2/14/2013 18:15,12.8,0,5,74
2/14/2013 18:30,12.8,0,5,75
2/14/2013 18:45,9.6,0,5,76
2/14/2013 19:00,9.6,0,5,77
2/14/2013 19:15,9.6,0,5,78
2/14/2013 19:30,9.6,0,5,79
2/14/2013 19:45,8,0,5,80
2/14/2013 20:00,9.6,0,5,81
2/14/2013 20:15,9.6,0,5,82
2/14/2013 20:30,9.6,0,5,83
2/14/2013 20:45,8,0,5,84
2/14/2013 21:00,9.6,0,5,85
2/14/2013 21:15,9.6,0,5,86
2/14/2013 21:30,9.6,0,5,87
2/14/2013 21:45,11.2,0,5,88
2/14/2013 22:00,12.8,0,5,89
2/14/2013 22:15,12.8,0,5,90
2/14/2013 22:30,11.2,0,5,91
2/14/2013 22:45,9.6,0,5,92
2/14/2013 23:00,8,0,5,93
2/14/2013 23:15,9.6,0,5,94
2/14/2013 23:30,9.6,0,5,95
2/14/2013 23:45,9.6,0,5,96
2/15/2013 0:00,8,0,6,1
2/15/2013 0:15,8,0,6,2
2/15/2013 0:30,8,0,6,3
2/15/2013 0:45,8,0,6,4
2/15/2013 1:00,8,0,6,5
2/15/2013 1:15,8,0,6,6
2/15/2013 1:30,8,0,6,7
2/15/2013 1:45,8,0,6,8
2/15/2013 2:00,6.4,0,6,9
2/15/2013 2:15,8,0,6,10
2/15/2013 2:30,9.6,0,6,11
2/15/2013 2:45,8,0,6,12
2/15/2013 3:00,8,0,6,13
2/15/2013 3:15,8,0,6,14
2/15/2013 3:30,8,0,6,15
2/15/2013 3:45,8,0,6,16
2/15/2013 4:00,8,0,6,17
2/15/2013 4:15,8,0,6,18
2/15/2013 4:30,8,0,6,19
2/15/2013 4:45,6.4,0,6,20
2/15/2013 5:00,8,0,6,21
2/15/2013 5:15,9.6,0,6,22
2/15/2013 5:30,8,0,6,23
2/15/2013 5:45,8,0,6,24
2/15/2013 6:00,9.6,0,6,25
2/15/2013 6:15,9.6,0.001,6,26
2/15/2013 6:30,9.6,0.029,6,27
2/15/2013 6:45,9.6,0.165,6,28
2/15/2013 7:00,9.6,0.74,6,29
2/15/2013 7:15,4.8,1.467,6,30
2/15/2013 7:30,4.8,2.172,6,31
2/15/2013 7:45,4.8,2.906,6,32
2/15/2013 8:00,6.4,3.602,6,33
2/15/2013 8:15,6.4,4.277,6,34
2/15/2013 8:30,6.4,4.984,6,35
2/15/2013 8:45,8,5.674,6,36
2/15/2013 9:00,8,6.256,6,37
2/15/2013 9:15,8,6.848,6,38
2/15/2013 9:30,8,7.455,6,39
2/15/2013 9:45,9.6,7.634,6,40
2/15/2013 10:00,8,8.771,6,41
2/15/2013 10:15,8,9.212,6,42
2/15/2013 10:30,9.6,9.624,6,43
2/15/2013 10:45,9.6,10.054,6,44
2/15/2013 11:00,9.6,8.113,6,45
2/15/2013 11:15,11.2,9.894,6,46
2/15/2013 11:30,9.6,10.122,6,47
2/15/2013 11:45,11.2,10.988,6,48
2/15/2013 12:00,9.6,10.737,6,49
2/15/2013 12:15,11.2,10.316,6,50
2/15/2013 12:30,11.2,10.665,6,51
2/15/2013 12:45,12.8,10.831,6,52
2/15/2013 13:00,9.6,9.78,6,53
2/15/2013 13:15,12.8,7.535,6,54
2/15/2013 13:30,9.6,8.683,6,55
2/15/2013 13:45,11.2,7.376,6,56
2/15/2013 14:00,11.2,6.596,6,57
2/15/2013 14:15,11.2,5.016,6,58
2/15/2013 14:30,9.6,7.458,6,59
2/15/2013 14:45,11.2,8.195,6,60
2/15/2013 15:00,9.6,5.977,6,61
2/15/2013 15:15,12.8,4.951,6,62
2/15/2013 15:30,9.6,2.989,6,63
2/15/2013 15:45,11.2,3.872,6,64
2/15/2013 16:00,9.6,2.388,6,65
2/15/2013 16:15,11.2,1.834,6,66
2/15/2013 16:30,11.2,1.547,6,67
2/15/2013 16:45,9.6,1.327,6,68
2/15/2013 17:00,8,0.878,6,69
2/15/2013 17:15,12.8,0.427,6,70
2/15/2013 17:30,12.8,0.048,6,71
2/15/2013 17:45,14.4,0.006,6,72
2/15/2013 18:00,12.8,0,6,73
2/15/2013 18:15,12.8,0,6,74
2/15/2013 18:30,12.8,0,6,75
2/15/2013 18:45,12.8,0,6,76
2/15/2013 19:00,9.6,0,6,77
2/15/2013 19:15,9.6,0,6,78
2/15/2013 19:30,9.6,0,6,79
2/15/2013 19:45,9.6,0,6,80
2/15/2013 20:00,9.6,0,6,81
2/15/2013 20:15,8,0,6,82
2/15/2013 20:30,9.6,0,6,83
2/15/2013 20:45,11.2,0,6,84
2/15/2013 21:00,12.8,0,6,85
2/15/2013 21:15,12.8,0,6,86
2/15/2013 21:30,11.2,0,6,87
2/15/2013 21:45,9.6,0,6,88
2/15/2013 22:00,9.6,0,6,89
2/15/2013 22:15,9.6,0,6,90
2/15/2013 22:30,9.6,0,6,91
2/15/2013 22:45,9.6,0,6,92
2/15/2013 23:00,9.6,0,6,93
2/15/2013 23:15,9.6,0,6,94
2/15/2013 23:30,9.6,0,6,95
2/15/2013 23:45,9.6,0,6,96
2/16/2013 0:00,8,0,7,1
2/16/2013 0:15,8,0,7,2
2/16/2013 0:30,8,0,7,3
2/16/2013 0:45,8,0,7,4
2/16/2013 1:00,8,0,7,5
2/16/2013 1:15,8,0,7,6
2/16/2013 1:30,8,0,7,7
2/16/2013 1:45,8,0,7,8
2/16/2013 2:00,8,0,7,9
2/16/2013 2:15,8,0,7,10
2/16/2013 2:30,8,0,7,11
2/16/2013 2:45,8,0,7,12
2/16/2013 3:00,8,0,7,13
2/16/2013 3:15,8,0,7,14
2/16/2013 3:30,8,0,7,15
2/16/2013 3:45,8,0,7,16
2/16/2013 4:00,8,0,7,17
2/16/2013 4:15,8,0,7,18
2/16/2013 4:30,8,0,7,19
2/16/2013 4:45,8,0,7,20
2/16/2013 5:00,8,0,7,21
2/16/2013 5:15,8,0,7,22
2/16/2013 5:30,8,0,7,23
2/16/2013 5:45,9.6,0,7,24
2/16/2013 6:00,11.2,0,7,25
2/16/2013 6:15,9.6,0.01,7,26
2/16/2013 6:30,9.6,0.079,7,27
2/16/2013 6:45,9.6,0.32,7,28
2/16/2013 7:00,8,1.03,7,29
2/16/2013 7:15,4.8,1.802,7,30
2/16/2013 7:30,4.8,2.471,7,31
2/16/2013 7:45,4.8,3.213,7,32
2/16/2013 8:00,6.4,3.936,7,33
2/16/2013 8:15,6.4,4.639,7,34
2/16/2013 8:30,6.4,5.346,7,35
2/16/2013 8:45,4.8,6.066,7,36
2/16/2013 9:00,8,6.882,7,37
2/16/2013 9:15,8,6.684,7,38
2/16/2013 9:30,8,4.4,7,39
2/16/2013 9:45,8,9.26,7,40
2/16/2013 10:00,9.6,6.962,7,41
2/16/2013 10:15,9.6,6.397,7,42
2/16/2013 10:30,9.6,7.58,7,43
2/16/2013 10:45,9.6,10.14,7,44
2/16/2013 11:00,9.6,10.219,7,45
2/16/2013 11:15,9.6,10.48,7,46
2/16/2013 11:30,11.2,10.776,7,47
2/16/2013 11:45,9.6,10.818,7,48
2/16/2013 12:00,11.2,10.97,7,49
2/16/2013 12:15,8,11.086,7,50
2/16/2013 12:30,11.2,9.499,7,51
2/16/2013 12:45,9.6,6.623,7,52
2/16/2013 13:00,11.2,6.743,7,53
2/16/2013 13:15,9.6,9.132,7,54
2/16/2013 13:30,9.6,9.902,7,55
2/16/2013 13:45,9.6,9.372,7,56
2/16/2013 14:00,9.6,8.895,7,57
2/16/2013 14:15,11.2,8.411,7,58
2/16/2013 14:30,8,7.9,7,59
2/16/2013 14:45,11.2,7.357,7,60
2/16/2013 15:00,8,6.779,7,61
2/16/2013 15:15,9.6,6.17,7,62
2/16/2013 15:30,8,5.523,7,63
2/16/2013 15:45,8,4.854,7,64
2/16/2013 16:00,8,4.152,7,65
2/16/2013 16:15,8,3.439,7,66
2/16/2013 16:30,8,2.687,7,67
2/16/2013 16:45,8,1.933,7,68
2/16/2013 17:00,4.8,1.156,7,69
2/16/2013 17:15,9.6,0.41,7,70
2/16/2013 17:30,9.6,0.058,7,71
2/16/2013 17:45,9.6,0.011,7,72
2/16/2013 18:00,9.6,0,7,73
2/16/2013 18:15,9.6,0,7,74
2/16/2013 18:30,8,0,7,75
2/16/2013 18:45,12.8,0,7,76
2/16/2013 19:00,11.2,0,7,77
2/16/2013 19:15,11.2,0,7,78
2/16/2013 19:30,11.2,0,7,79
2/16/2013 19:45,9.6,0,7,80
2/16/2013 20:00,9.6,0,7,81
2/16/2013 20:15,9.6,0,7,82
2/16/2013 20:30,9.6,0,7,83
2/16/2013 20:45,9.6,0,7,84
2/16/2013 21:00,11.2,0,7,85
2/16/2013 21:15,11.2,0,7,86
2/16/2013 21:30,11.2,0,7,87
2/16/2013 21:45,11.2,0,7,88
2/16/2013 22:00,9.6,0,7,89
2/16/2013 22:15,9.6,0,7,90
2/16/2013 22:30,9.6,0,7,91
2/16/2013 22:45,9.6,0,7,92
2/16/2013 23:00,9.6,0,7,93
2/16/2013 23:15,8,0,7,94
2/16/2013 23:30,9.6,0,7,95
2/16/2013 23:45,9.6,0,7,96
2/17/2013 0:00,8,0,1,1
2/17/2013 0:15,8,0,1,2
2/17/2013 0:30,8,0,1,3
2/17/2013 0:45,8,0,1,4
2/17/2013 1:00,8,0,1,5
2/17/2013 1:15,8,0,1,6
2/17/2013 1:30,8,0,1,7
2/17/2013 1:45,8,0,1,8
2/17/2013 2:00,8,0,1,9
2/17/2013 2:15,8,0,1,10
2/17/2013 2:30,8,0,1,11
2/17/2013 2:45,8,0,1,12
2/17/2013 3:00,8,0,1,13
2/17/2013 3:15,8,0,1,14
2/17/2013 3:30,9.6,0,1,15
2/17/2013 3:45,8,0,1,16
2/17/2013 4:00,8,0,1,17
2/17/2013 4:15,8,0,1,18
2/17/2013 4:30,8,0,1,19
2/17/2013 4:45,8,0,1,20
2/17/2013 5:00,8,0,1,21
2/17/2013 5:15,8,0,1,22
2/17/2013 5:30,8,0,1,23
2/17/2013 5:45,8,0,1,24
2/17/2013 6:00,9.6,0,1,25
2/17/2013 6:15,8,0.006,1,26
2/17/2013 6:30,9.6,0.04,1,27
2/17/2013 6:45,9.6,0.173,1,28
2/17/2013 7:00,8,0.439,1,29
2/17/2013 7:15,9.6,1.616,1,30
2/17/2013 7:30,4.8,2.421,1,31
2/17/2013 7:45,4.8,3.015,1,32
2/17/2013 8:00,3.2,3.66,1,33
2/17/2013 8:15,4.8,4.385,1,34
2/17/2013 8:30,4.8,5.063,1,35
2/17/2013 8:45,4.8,5.717,1,36
2/17/2013 9:00,3.2,6.382,1,37
2/17/2013 9:15,4.8,6.972,1,38
2/17/2013 9:30,4.8,7.526,1,39
2/17/2013 9:45,4.8,8.038,1,40
2/17/2013 10:00,3.2,8.56,1,41
2/17/2013 10:15,4.8,8.967,1,42
2/17/2013 10:30,4.8,9.296,1,43
2/17/2013 10:45,4.8,9.615,1,44
2/17/2013 11:00,4.8,9.794,1,45
2/17/2013 11:15,4.8,9.981,1,46
2/17/2013 11:30,3.2,10.222,1,47
2/17/2013 11:45,4.8,10.333,1,48
2/17/2013 12:00,4.8,10.365,1,49
2/17/2013 12:15,4.8,10.308,1,50
2/17/2013 12:30,4.8,10.237,1,51
2/17/2013 12:45,3.2,10.078,1,52
2/17/2013 13:00,4.8,9.87,1,53
2/17/2013 13:15,4.8,9.614,1,54
2/17/2013 13:30,4.8,9.319,1,55
2/17/2013 13:45,3.2,8.998,1,56
2/17/2013 14:00,4.8,8.578,1,57
2/17/2013 14:15,4.8,8.106,1,58
2/17/2013 14:30,4.8,7.598,1,59
2/17/2013 14:45,4.8,7.07,1,60
2/17/2013 15:00,3.2,6.499,1,61
2/17/2013 15:15,4.8,5.886,1,62
2/17/2013 15:30,4.8,5.229,1,63
2/17/2013 15:45,4.8,4.541,1,64
2/17/2013 16:00,3.2,3.846,1,65
2/17/2013 16:15,4.8,3.159,1,66
2/17/2013 16:30,4.8,2.447,1,67
2/17/2013 16:45,4.8,1.726,1,68
2/17/2013 17:00,4.8,1.047,1,69
2/17/2013 17:15,6.4,0.404,1,70
2/17/2013 17:30,9.6,0.064,1,71
2/17/2013 17:45,9.6,0.014,1,72
2/17/2013 18:00,9.6,0,1,73
2/17/2013 18:15,9.6,0,1,74
2/17/2013 18:30,9.6,0,1,75
2/17/2013 18:45,8,0,1,76
2/17/2013 19:00,9.6,0,1,77
2/17/2013 19:15,9.6,0,1,78
2/17/2013 19:30,8,0,1,79
2/17/2013 19:45,9.6,0,1,80
2/17/2013 20:00,9.6,0,1,81
2/17/2013 20:15,8,0,1,82
2/17/2013 20:30,9.6,0,1,83
2/17/2013 20:45,9.6,0,1,84
2/17/2013 21:00,9.6,0,1,85
2/17/2013 21:15,8,0,1,86
2/17/2013 21:30,9.6,0,1,87
2/17/2013 21:45,9.6,0,1,88
2/17/2013 22:00,8,0,1,89
2/17/2013 22:15,9.6,0,1,90
2/17/2013 22:30,9.6,0,1,91
2/17/2013 22:45,9.6,0,1,92
2/17/2013 23:00,8,0,1,93
2/17/2013 23:15,9.6,0,1,94
2/17/2013 23:30,9.6,0,1,95
2/17/2013 23:45,8,0,1,96
2/18/2013 0:00,8,0,2,1
2/18/2013 0:15,8,0,2,2
2/18/2013 0:30,8,0,2,3
2/18/2013 0:45,8,0,2,4
2/18/2013 1:00,8,0,2,5
2/18/2013 1:15,9.6,0,2,6
2/18/2013 1:30,8,0,2,7
2/18/2013 1:45,8,0,2,8
2/18/2013 2:00,8,0,2,9
2/18/2013 2:15,8,0,2,10
2/18/2013 2:30,8,0,2,11
2/18/2013 2:45,8,0,2,12
2/18/2013 3:00,8,0,2,13
2/18/2013 3:15,8,0,2,14
2/18/2013 3:30,8,0,2,15
2/18/2013 3:45,8,0,2,16
2/18/2013 4:00,8,0,2,17
2/18/2013 4:15,8,0,2,18
2/18/2013 4:30,8,0,2,19
2/18/2013 4:45,8,0,2,20
2/18/2013 5:00,8,0,2,21
2/18/2013 5:15,8,0,2,22
2/18/2013 5:30,8,0,2,23
2/18/2013 5:45,8,0,2,24
2/18/2013 6:00,9.6,0,2,25
2/18/2013 6:15,9.6,0,2,26
2/18/2013 6:30,11.2,0.008,2,27
2/18/2013 6:45,9.6,0.047,2,28
2/18/2013 7:00,9.6,0.141,2,29
2/18/2013 7:15,9.6,0.249,2,30
2/18/2013 7:30,9.6,0.353,2,31
2/18/2013 7:45,9.6,0.526,2,32
2/18/2013 8:00,11.2,0.886,2,33
2/18/2013 8:15,9.6,1.234,2,34
2/18/2013 8:30,8,1.85,2,35
2/18/2013 8:45,8,2.486,2,36
2/18/2013 9:00,9.6,2.774,2,37
2/18/2013 9:15,8,3.207,2,38
2/18/2013 9:30,8,3.933,2,39
2/18/2013 9:45,8,4.566,2,40
2/18/2013 10:00,9.6,4.023,2,41
2/18/2013 10:15,8,7.706,2,42
2/18/2013 10:30,8,9.287,2,43
2/18/2013 10:45,8,8.099,2,44
2/18/2013 11:00,9.6,8.4,2,45
2/18/2013 11:15,8,6.646,2,46
2/18/2013 11:30,8,9.211,2,47
2/18/2013 11:45,8,10.139,2,48
2/18/2013 12:00,8,10.438,2,49
2/18/2013 12:15,8,10.395,2,50
2/18/2013 12:30,8,10.179,2,51
2/18/2013 12:45,8,10.002,2,52
2/18/2013 13:00,8,9.829,2,53
2/18/2013 13:15,8,9.617,2,54
2/18/2013 13:30,9.6,9.316,2,55
2/18/2013 13:45,8,8.898,2,56
2/18/2013 14:00,8,8.566,2,57
2/18/2013 14:15,8,8.123,2,58
2/18/2013 14:30,8,7.653,2,59
2/18/2013 14:45,8,7.107,2,60
2/18/2013 15:00,8,6.522,2,61
2/18/2013 15:15,8,5.911,2,62
2/18/2013 15:30,8,5.243,2,63
2/18/2013 15:45,8,4.556,2,64
2/18/2013 16:00,8,3.842,2,65
2/18/2013 16:15,9.6,3.159,2,66
2/18/2013 16:30,8,2.383,2,67
2/18/2013 16:45,8,1.638,2,68
2/18/2013 17:00,8,0.986,2,69
2/18/2013 17:15,11.2,0.41,2,70
2/18/2013 17:30,12.8,0.068,2,71
2/18/2013 17:45,11.2,0.012,2,72
2/18/2013 18:00,12.8,0,2,73
2/18/2013 18:15,12.8,0,2,74
2/18/2013 18:30,12.8,0,2,75
2/18/2013 18:45,12.8,0,2,76
2/18/2013 19:00,9.6,0,2,77
2/18/2013 19:15,8,0,2,78
2/18/2013 19:30,9.6,0,2,79
2/18/2013 19:45,9.6,0,2,80
2/18/2013 20:00,8,0,2,81
2/18/2013 20:15,9.6,0,2,82
2/18/2013 20:30,9.6,0,2,83
2/18/2013 20:45,9.6,0,2,84
2/18/2013 21:00,8,0,2,85
2/18/2013 21:15,9.6,0,2,86
2/18/2013 21:30,11.2,0,2,87
2/18/2013 21:45,12.8,0,2,88
2/18/2013 22:00,11.2,0,2,89
2/18/2013 22:15,11.2,0,2,90
2/18/2013 22:30,9.6,0,2,91
2/18/2013 22:45,9.6,0,2,92
2/18/2013 23:00,9.6,0,2,93
2/18/2013 23:15,9.6,0,2,94
2/18/2013 23:30,9.6,0,2,95
2/18/2013 23:45,9.6,0,2,96
2/19/2013 0:00,8,0,3,1
2/19/2013 0:15,8,0,3,2
2/19/2013 0:30,8,0,3,3
2/19/2013 0:45,8,0,3,4
2/19/2013 1:00,8,0,3,5
2/19/2013 1:15,8,0,3,6
2/19/2013 1:30,8,0,3,7
2/19/2013 1:45,8,0,3,8
2/19/2013 2:00,8,0,3,9
2/19/2013 2:15,8,0,3,10
2/19/2013 2:30,8,0,3,11
2/19/2013 2:45,8,0,3,12
2/19/2013 3:00,8,0,3,13
2/19/2013 3:15,8,0,3,14
2/19/2013 3:30,8,0,3,15
2/19/2013 3:45,8,0,3,16
2/19/2013 4:00,8,0,3,17
2/19/2013 4:15,8,0,3,18
2/19/2013 4:30,8,0,3,19
2/19/2013 4:45,8,0,3,20
2/19/2013 5:00,8,0,3,21
2/19/2013 5:15,8,0,3,22
2/19/2013 5:30,8,0,3,23
2/19/2013 5:45,8,0,3,24
2/19/2013 6:00,9.6,0,3,25
2/19/2013 6:15,9.6,0.006,3,26
2/19/2013 6:30,11.2,0.028,3,27
2/19/2013 6:45,9.6,0.084,3,28
2/19/2013 7:00,9.6,0.206,3,29
2/19/2013 7:15,9.6,0.208,3,30
2/19/2013 7:30,9.6,0.122,3,31
2/19/2013 7:45,9.6,0.174,3,32
2/19/2013 8:00,6.4,0.414,3,33
2/19/2013 8:15,8,0.744,3,34
2/19/2013 8:30,8,1.703,3,35
2/19/2013 8:45,8,4.79,3,36
2/19/2013 9:00,8,7.704,3,37
2/19/2013 9:15,8,5.547,3,38
2/19/2013 9:30,8,4.824,3,39
2/19/2013 9:45,9.6,2.414,3,40
2/19/2013 10:00,8,1.71,3,41
2/19/2013 10:15,8,1.802,3,42
